date,ticker,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,time_in_trade,confidence,regime
2025-10-15,O:SPY251016C00666000,2.38,2.08,-12.605042016806722,-1260.0,Hard stop,7.0,0.6517077536377412,1
2025-10-16,O:SPY251017C00667000,3.11,2.93,-5.787781350482315,-576.0,Early loss exit,7.0,0.6557228018287913,1
2025-10-16,O:SPY251017C00667000,3.03,3.13,3.3003300330033,330.0,Trailing stop,6.0,0.6571475937120511,1
2025-10-16,O:SPY251017C00667000,3.16,2.96,-6.329113924050633,-620.0,Early loss exit,2.0,0.6511471485664732,0
2025-10-17,O:SPY251020P00656000,3.8,3.0,-21.052631578947366,-2080.0,Hard stop,3.0,0.6819690782855327,1
2025-10-17,O:SPY251020C00657000,7.03,7.39,5.120910384068279,504.0,Trailing stop,25.0,0.657405549984656,0
2025-10-17,O:SPY251020P00656000,2.82,2.5,-11.347517730496454,-1120.0,Hard stop,3.0,0.6592268294333654,1
2025-10-20,O:SPY251021C00667000,3.36,5.24,55.952380952380956,5452.0,Time limit,119.0,0.6824769418098792,3
2025-10-21,O:SPY251022C00672000,1.71,1.46,-14.619883040935672,-1450.0,Hard stop,4.0,0.6524558221560235,1
2025-10-21,O:SPY251022C00672000,1.47,1.5,2.0408163265306123,204.0,Trailing stop,21.0,0.6642947065570685,1
2025-10-21,O:SPY251022P00671000,2.25,2.04,-9.333333333333334,-924.0,Hard stop,3.0,0.6529792600632699,1
2025-10-22,O:SPY251023C00672000,1.84,1.59,-13.586956521739129,-1350.0,Hard stop,40.0,0.6891797343905108,3
2025-10-22,O:SPY251023C00672000,1.57,1.46,-7.006369426751593,-693.0,Early loss exit,5.0,0.6586484993781124,1
2025-10-22,O:SPY251023P00671000,2.72,3.18,16.911764705882355,1656.0,Trailing stop,22.0,0.6525341433320486,1
2025-10-23,O:SPY251024C00669000,2.55,3.23,26.666666666666682,2652.000000000001,Trailing stop,30.0,0.6902213092756074,3
2025-10-23,O:SPY251024P00668000,2.23,2.03,-8.968609865470865,-880.0000000000013,Hard stop,1.0,0.6504942324076394,1
2025-10-23,O:SPY251024P00668000,2.05,2.0,-2.439024390243889,-239.99999999999864,Trailing stop,10.0,0.6511790963187908,1
2025-10-24,O:SPY251027C00674000,3.64,4.27,17.307692307692292,1700.9999999999984,Trailing stop,55.0,0.6689317535693201,3
2025-10-24,O:SPY251027C00674000,3.99,4.24,6.265664160401002,625.0,Momentum exhaustion,6.0,0.6558090971175653,1
2025-10-29,O:SPY251030C00689000,3.1,3.41,10.0,992.0,Trailing stop,48.0,0.6931068175759719,3
2025-10-29,O:SPY251030C00689000,2.87,2.81,-2.0905923344947737,-204.0,Trailing stop,113.0,0.6529559425675324,1
2025-10-29,O:SPY251030P00688000,3.3,3.19,-3.3333333333333335,-330.0,Early loss exit,5.0,0.651659332983859,1
2025-10-30,O:SPY251031C00688000,1.2,1.12,-6.666666666666655,-663.9999999999989,Early loss exit,5.0,0.6609978779143123,3
2025-10-30,O:SPY251031C00688000,1.01,1.52,50.495049504950494,5049.0,Trailing stop,21.0,0.6710903716096944,1
2025-10-30,O:SPY251031P00687000,3.95,4.26,7.848101265822785,775.0,Momentum exhaustion,11.0,0.7057464927856784,0
2025-10-31,O:SPY251103P00685000,3.43,3.47,1.1661807580174928,116.0,Trailing stop,29.0,0.6586490954430938,1
2025-10-31,O:SPY251103C00686000,1.5,1.54,2.666666666666667,264.0,Trailing stop,55.0,0.6504845689775104,0
2025-10-31,O:SPY251103C00686000,1.23,1.12,-8.943089430894299,-890.9999999999989,Early loss exit,7.0,0.6836692396027461,1
2025-11-17,O:SPY251118C00677000,0.13,0.11,-15.384615384615385,-1538.0,Hard stop,11.0,0.671803835225134,2
2025-11-18,O:SPY251119C00664000,2.35,2.15,-8.51063829787234,-840.0,Early loss exit,5.0,0.6535624541331054,3
2025-11-18,O:SPY251119C00664000,2.07,1.78,-14.00966183574878,-1391.9999999999986,Hard stop,19.0,0.6994335017404385,3
2025-11-18,O:SPY251119C00664000,1.6,2.69,68.125,6758.0,Trailing stop,41.0,0.6832157974522017,3
2025-11-19,O:SPY251120C00661000,5.16,7.37,42.82945736434108,4199.0,Trailing stop,60.0,0.6693708285879695,1
2025-11-19,O:SPY251120P00660000,3.5,3.1,-11.428571428571429,-1120.0,Hard stop,5.0,0.6533573297595018,2
2025-11-19,O:SPY251120C00661000,4.21,4.51,7.1258907363420425,690.0,Momentum exhaustion,7.0,0.6501297329837175,2
2025-11-20,O:SPY251121C00671000,1.1,0.96,-12.727272727272739,-1260.0000000000014,Hard stop,8.0,0.6960122151932829,3
2025-11-20,O:SPY251121C00671000,0.96,0.79,-17.708333333333336,-1768.0,Hard stop,6.0,0.6988455519780455,3
2025-11-20,O:SPY251121C00671000,0.75,0.7,-6.666666666666667,-665.0,Early loss exit,6.0,0.6799812922429501,3
2025-11-21,O:SPY251124C00655000,5.2,4.48,-13.846153846153836,-1367.9999999999989,Hard stop,31.0,0.6536424951771868,2
2025-11-21,O:SPY251124C00655000,4.89,4.11,-15.95092024539875,-1559.9999999999977,Hard stop,10.0,0.6843829951359752,3
