date,ticker,entry_time_et,trigger_time_et,minutes_to_trigger,gain_pct,above_20pct_duration_min,above_10pct_duration_min,entry_price,trigger_price
2025-11-07,O:SPY251110P00671000,15:44:00,15:49:00,5,20.94,1,1,3.2,3.87
2025-11-10,O:SPY251111C00676000,09:30:00,09:46:00,16,21.25,1,3,3.67,4.45
2025-11-10,O:SPY251111C00676000,10:50:00,12:42:00,112,23.64,152,155,3.13,3.87
2025-11-10,O:SPY251111P00675000,09:30:00,11:00:00,90,28.83,8,10,1.63,2.1
2025-11-10,O:SPY251111P00675000,11:11:00,11:22:00,11,27.98,6,11,1.68,2.15
2025-11-10,O:SPY251111P00675000,12:04:00,12:14:00,10,20.83,1,6,1.2,1.45
2025-11-10,O:SPY251111P00675000,14:52:00,15:35:00,43,20.51,1,2,0.39,0.47
2025-11-11,O:SPY251112C00681000,09:49:00,09:57:00,8,20.96,3,7,1.67,2.02
2025-11-11,O:SPY251112C00681000,10:06:00,11:23:00,77,29.66,2,3,1.45,1.88
2025-11-11,O:SPY251112C00681000,11:27:00,12:06:00,39,21.23,237,244,1.46,1.77
2025-11-11,O:SPY251112P00680000,09:30:00,10:19:00,49,22.37,1,5,2.19,2.68
2025-11-11,O:SPY251112P00680000,10:25:00,10:33:00,8,23.94,6,8,2.13,2.64
2025-11-11,O:SPY251112P00680000,11:18:00,11:30:00,12,20.49,1,3,2.05,2.47
2025-11-11,O:SPY251112P00680000,13:19:00,13:36:00,17,20.24,1,3,0.84,1.01
2025-11-11,O:SPY251112P00680000,14:16:00,15:58:00,102,21.13,1,1,0.71,0.86
2025-11-12,O:SPY251113C00686000,10:36:00,10:39:00,3,22.37,9,13,0.76,0.93
2025-11-12,O:SPY251113C00686000,10:53:00,11:31:00,38,20.99,5,9,0.81,0.98
2025-11-12,O:SPY251113C00686000,11:41:00,12:38:00,56,25.27,10,12,0.91,1.14
2025-11-12,O:SPY251113C00686000,12:51:00,12:58:00,7,22.68,7,11,0.97,1.19
2025-11-12,O:SPY251113C00686000,13:27:00,13:40:00,13,21.65,2,6,0.97,1.18
2025-11-12,O:SPY251113C00686000,14:14:00,15:33:00,79,21.95,2,4,0.82,1.0
2025-11-12,O:SPY251113C00686000,15:38:00,15:51:00,13,22.22,1,3,0.81,0.99
2025-11-12,O:SPY251113C00686000,15:56:00,16:05:00,9,23.94,6,10,0.71,0.88
2025-11-12,O:SPY251113P00685000,09:30:00,09:46:00,16,26.27,13,17,2.36,2.98
2025-11-12,O:SPY251113P00685000,10:04:00,10:14:00,10,20.75,116,122,2.65,3.2
2025-11-12,O:SPY251113P00685000,12:41:00,14:28:00,86,20.21,4,9,2.82,3.39
2025-11-12,O:SPY251113P00685000,14:56:00,15:06:00,8,20.34,1,7,2.95,3.55
2025-11-12,O:SPY251113P00685000,15:32:00,15:57:00,25,20.8,2,2,2.5,3.02
2025-11-13,O:SPY251114C00684000,09:37:00,10:14:00,37,20.88,3,5,0.91,1.1
2025-11-13,O:SPY251114C00684000,10:54:00,10:59:00,5,23.68,1,5,0.38,0.47
2025-11-13,O:SPY251114C00684000,11:18:00,11:34:00,16,22.86,1,2,0.35,0.43
2025-11-13,O:SPY251114C00684000,11:39:00,12:30:00,51,21.21,2,5,0.33,0.4
2025-11-13,O:SPY251114C00684000,13:23:00,14:29:00,64,20.0,1,1,0.2,0.24
2025-11-13,O:SPY251114C00684000,14:55:00,14:58:00,3,20.0,1,4,0.15,0.18
2025-11-13,O:SPY251114C00684000,15:07:00,15:35:00,28,20.0,2,6,0.15,0.18
2025-11-13,O:SPY251114C00684000,15:56:00,16:07:00,11,22.22,1,8,0.09,0.11
2025-11-13,O:SPY251114P00683000,09:30:00,09:39:00,9,20.0,18,28,4.25,5.1
2025-11-13,O:SPY251114P00683000,10:08:00,10:34:00,26,32.19,201,201,4.38,5.79
2025-11-14,O:SPY251117C00671000,09:30:00,09:46:00,16,25.37,339,341,2.01,2.52
2025-11-14,O:SPY251117P00670000,09:59:00,10:13:00,14,21.43,1,3,4.62,5.61
2025-11-14,O:SPY251117P00670000,10:46:00,11:07:00,21,23.48,1,2,2.64,3.26
2025-11-14,O:SPY251117P00670000,11:23:00,13:22:00,118,20.1,2,5,2.09,2.51
2025-11-14,O:SPY251117P00670000,13:28:00,13:47:00,19,21.15,1,4,2.27,2.75
2025-11-14,O:SPY251117P00670000,13:53:00,15:49:00,116,27.0,1,2,2.0,2.54
2025-11-17,O:SPY251118C00677000,09:30:00,09:32:00,2,22.54,59,68,0.71,0.87
2025-11-17,O:SPY251118C00677000,10:41:00,10:44:00,3,28.0,4,6,0.75,0.96
2025-11-17,O:SPY251118C00677000,10:52:00,11:50:00,58,28.57,22,29,0.77,0.99
2025-11-17,O:SPY251118C00677000,13:26:00,13:47:00,21,22.22,2,2,0.36,0.44
2025-11-17,O:SPY251118C00677000,14:59:00,15:08:00,9,20.0,6,6,0.1,0.12
2025-11-17,O:SPY251118C00677000,15:21:00,15:26:00,5,20.0,1,1,0.1,0.12
2025-11-17,O:SPY251118C00677000,15:33:00,15:58:00,25,20.0,1,1,0.1,0.12
2025-11-17,O:SPY251118C00677000,16:00:00,16:11:00,11,20.0,2,2,0.1,0.12
2025-11-17,O:SPY251118P00676000,09:37:00,10:33:00,34,22.94,4,5,5.23,6.43
2025-11-17,O:SPY251118P00676000,10:45:00,11:06:00,13,26.22,11,12,5.76,7.27
2025-11-17,O:SPY251118P00676000,11:34:00,12:59:00,67,23.69,110,110,5.91,7.31
2025-11-18,O:SPY251119C00664000,09:31:00,09:32:00,1,26.93,7,10,3.23,4.1
2025-11-18,O:SPY251119C00664000,09:55:00,11:38:00,103,24.8,1,1,2.54,3.17
2025-11-18,O:SPY251119C00664000,11:40:00,12:48:00,68,22.81,80,100,2.85,3.5
2025-11-18,O:SPY251119C00664000,14:29:00,14:39:00,10,25.24,2,5,3.13,3.92
2025-11-18,O:SPY251119C00664000,14:54:00,15:00:00,6,22.32,1,3,3.27,4.0
2025-11-18,O:SPY251119P00663000,09:30:00,09:51:00,21,24.52,84,85,4.65,5.79
2025-11-18,O:SPY251119P00663000,11:28:00,12:14:00,43,20.68,16,19,4.74,5.72
2025-11-18,O:SPY251119P00663000,13:27:00,15:25:00,118,26.01,44,48,3.23,4.07
2025-11-19,O:SPY251120C00661000,09:30:00,09:44:00,14,20.61,58,65,4.95,5.97
2025-11-19,O:SPY251120C00661000,11:40:00,12:01:00,21,20.0,1,2,4.65,5.58
2025-11-19,O:SPY251120C00661000,12:05:00,13:38:00,93,22.98,1,5,4.57,5.62
2025-11-19,O:SPY251120C00661000,13:44:00,15:18:00,94,23.25,17,31,4.99,6.15
2025-11-19,O:SPY251120P00660000,09:48:00,11:40:00,112,21.19,1,6,3.35,4.06
2025-11-19,O:SPY251120P00660000,11:47:00,12:26:00,39,20.05,1,2,3.64,4.37
2025-11-19,O:SPY251120P00660000,12:29:00,12:36:00,7,23.5,5,6,4.0,4.94
2025-11-19,O:SPY251120P00660000,12:52:00,14:39:00,107,21.3,2,12,3.99,4.84
2025-11-19,O:SPY251120P00660000,15:18:00,15:49:00,31,21.45,1,2,2.89,3.51
2025-11-20,O:SPY251121C00671000,09:30:00,09:48:00,18,20.47,10,19,4.69,5.65
2025-11-20,O:SPY251121C00671000,10:08:00,10:24:00,16,21.22,15,20,4.76,5.77
2025-11-20,O:SPY251121C00671000,12:35:00,13:14:00,39,21.52,1,1,0.79,0.96
2025-11-20,O:SPY251121C00671000,13:52:00,14:28:00,34,23.53,1,2,0.34,0.42
2025-11-20,O:SPY251121C00671000,14:43:00,14:58:00,14,20.0,2,3,0.25,0.3
2025-11-20,O:SPY251121C00671000,15:07:00,15:32:00,24,20.0,1,1,0.2,0.24
2025-11-20,O:SPY251121C00671000,15:51:00,15:54:00,3,20.0,1,1,0.1,0.12
2025-11-20,O:SPY251121C00671000,15:59:00,16:02:00,3,22.22,7,8,0.09,0.11
2025-11-20,O:SPY251121P00670000,09:30:00,11:09:00,99,24.89,267,267,2.21,2.76
2025-11-21,O:SPY251124C00655000,09:44:00,11:38:00,112,20.16,183,194,4.91,5.9
2025-11-21,O:SPY251124P00654000,09:30:00,09:45:00,15,21.95,3,3,4.42,5.39
2025-11-21,O:SPY251124P00654000,09:49:00,10:35:00,45,27.94,6,10,4.94,6.32
2025-11-21,O:SPY251124P00654000,10:47:00,11:03:00,16,20.2,4,6,5.0,6.01
2025-11-21,O:SPY251124P00654000,11:16:00,11:19:00,3,20.0,1,1,5.0,6.0
2025-11-21,O:SPY251124P00654000,11:52:00,13:15:00,83,23.02,2,6,2.52,3.1
2025-11-21,O:SPY251124P00654000,13:48:00,15:29:00,97,20.67,4,6,1.5,1.81
2025-11-21,O:SPY251124P00654000,15:36:00,15:54:00,18,23.08,15,21,1.43,1.76
2025-11-24,O:SPY251125C00663000,09:30:00,09:32:00,2,20.41,5,7,3.92,4.72
2025-11-24,O:SPY251125C00663000,09:40:00,10:03:00,23,20.54,3,8,4.09,4.93
2025-11-24,O:SPY251125C00663000,10:12:00,10:42:00,29,20.0,148,154,4.6,5.52
2025-11-24,O:SPY251125P00662000,09:31:00,09:50:00,19,24.04,1,2,3.12,3.87
2025-11-24,O:SPY251125P00662000,10:05:00,10:11:00,6,20.09,1,3,2.14,2.57
2025-11-24,O:SPY251125P00662000,11:44:00,12:12:00,26,20.95,1,4,1.05,1.27
2025-11-24,O:SPY251125P00662000,13:53:00,14:53:00,56,20.0,1,2,0.65,0.78
2025-11-24,O:SPY251125P00662000,15:17:00,15:26:00,8,21.15,1,5,0.52,0.63
2025-11-24,O:SPY251125P00662000,15:54:00,15:57:00,3,20.0,8,16,0.45,0.54
2025-11-25,O:SPY251126C00668000,09:30:00,09:35:00,5,22.8,2,5,3.29,4.04
2025-11-25,O:SPY251126C00668000,09:41:00,10:44:00,63,25.0,5,6,3.44,4.3
2025-11-25,O:SPY251126C00668000,10:51:00,11:21:00,29,25.0,172,180,3.56,4.45
2025-11-25,O:SPY251126P00667000,09:30:00,09:43:00,13,21.34,10,14,2.39,2.9
2025-11-25,O:SPY251126P00667000,09:58:00,10:02:00,4,39.91,5,6,2.28,3.19
2025-11-25,O:SPY251126P00667000,10:09:00,10:22:00,13,22.78,2,6,2.37,2.91
2025-11-25,O:SPY251126P00667000,10:44:00,10:50:00,6,23.33,7,8,1.5,1.85
2025-11-25,O:SPY251126P00667000,11:43:00,11:45:00,2,21.57,1,5,1.02,1.24
2025-11-25,O:SPY251126P00667000,13:13:00,14:40:00,81,21.15,1,1,0.52,0.63
2025-11-25,O:SPY251126P00667000,15:50:00,16:00:00,10,21.74,3,15,0.23,0.28
2025-11-28,O:SPY251201C00682000,09:30:00,09:32:00,2,24.34,14,28,1.89,2.35
2025-11-28,O:SPY251201C00682000,10:03:00,10:50:00,47,20.95,1,7,2.1,2.54
2025-11-28,O:SPY251201C00682000,11:22:00,12:58:00,96,20.52,1,3,2.29,2.76
2025-11-28,O:SPY251201P00681000,10:08:00,10:10:00,2,20.29,1,1,2.07,2.49
2025-11-28,O:SPY251201P00681000,11:04:00,11:27:00,23,20.14,1,2,1.44,1.73
2025-11-28,O:SPY251201P00681000,12:07:00,12:23:00,16,22.03,1,2,1.18,1.44
2025-12-01,O:SPY251202C00680000,09:30:00,09:47:00,17,20.52,29,35,2.29,2.76
2025-12-01,O:SPY251202C00680000,10:23:00,10:52:00,29,22.0,14,15,2.5,3.05
2025-12-01,O:SPY251202C00680000,11:08:00,11:37:00,29,20.62,145,158,2.57,3.1
2025-12-01,O:SPY251202C00680000,15:02:00,15:39:00,37,20.87,1,7,2.06,2.49
2025-12-01,O:SPY251202C00680000,15:56:00,15:59:00,3,22.67,1,13,1.72,2.11
2025-12-01,O:SPY251202P00679000,09:37:00,09:43:00,6,25.98,1,2,2.04,2.57
2025-12-01,O:SPY251202P00679000,09:47:00,10:34:00,47,24.61,2,2,1.91,2.38
2025-12-01,O:SPY251202P00679000,10:52:00,11:15:00,23,23.66,3,5,1.31,1.62
2025-12-01,O:SPY251202P00679000,12:06:00,12:15:00,9,21.11,2,11,0.9,1.09
2025-12-01,O:SPY251202P00679000,12:27:00,14:22:00,112,23.08,111,113,0.91,1.12
2025-12-02,O:SPY251203C00681000,09:30:00,10:01:00,31,23.05,8,10,2.82,3.47
2025-12-02,O:SPY251203C00681000,10:20:00,11:01:00,40,21.02,3,5,3.14,3.8
2025-12-02,O:SPY251203C00681000,11:13:00,12:31:00,78,22.31,3,8,2.51,3.07
2025-12-02,O:SPY251203C00681000,12:54:00,14:51:00,117,21.21,12,59,2.31,2.8
2025-12-02,O:SPY251203P00680000,09:30:00,11:23:00,113,28.12,15,17,1.6,2.05
2025-12-02,O:SPY251203P00680000,12:01:00,12:59:00,58,26.95,1,2,1.67,2.12
2025-12-02,O:SPY251203P00680000,13:06:00,13:39:00,33,22.73,5,9,1.54,1.89
2025-12-02,O:SPY251203P00680000,14:03:00,14:26:00,23,20.61,1,2,1.31,1.58
2025-12-02,O:SPY251203P00680000,14:51:00,15:54:00,63,21.98,7,21,0.91,1.11
2025-12-03,O:SPY251204C00684000,09:30:00,09:32:00,2,23.53,1,2,1.02,1.26
2025-12-03,O:SPY251204C00684000,09:35:00,10:03:00,28,22.31,2,3,1.21,1.48
2025-12-03,O:SPY251204C00684000,10:07:00,10:34:00,27,23.77,4,4,1.22,1.51
2025-12-03,O:SPY251204C00684000,10:41:00,11:38:00,57,20.29,1,7,1.38,1.66
2025-12-03,O:SPY251204C00684000,11:46:00,12:56:00,70,23.33,10,24,1.5,1.85
2025-12-03,O:SPY251204C00684000,13:21:00,13:43:00,22,22.75,2,13,1.67,2.05
2025-12-03,O:SPY251204C00684000,13:57:00,15:10:00,73,23.56,5,16,1.74,2.15
2025-12-03,O:SPY251204P00683000,09:32:00,09:53:00,21,23.78,1,1,3.49,4.32
2025-12-03,O:SPY251204P00683000,10:03:00,10:10:00,7,20.0,4,6,2.75,3.3
2025-12-03,O:SPY251204P00683000,10:46:00,11:11:00,25,20.28,1,5,2.17,2.61
2025-12-03,O:SPY251204P00683000,11:19:00,11:57:00,38,24.06,1,3,2.12,2.63
2025-12-03,O:SPY251204P00683000,13:43:00,13:58:00,15,20.87,1,3,1.15,1.39
2025-12-03,O:SPY251204P00683000,14:43:00,15:54:00,71,20.0,2,10,1.05,1.26
2025-12-04,O:SPY251205C00684000,09:51:00,10:37:00,46,23.76,7,9,2.02,2.5
2025-12-04,O:SPY251205C00684000,10:56:00,11:57:00,61,21.47,2,9,1.91,2.32
2025-12-04,O:SPY251205C00684000,12:08:00,13:31:00,83,20.0,1,6,1.95,2.34
2025-12-04,O:SPY251205C00684000,14:15:00,15:59:00,104,21.56,1,5,1.67,2.03
2025-12-04,O:SPY251205P00683000,09:30:00,09:34:00,4,34.29,2,2,1.4,1.88
2025-12-04,O:SPY251205P00683000,09:37:00,09:47:00,10,21.43,35,47,1.68,2.04
2025-12-04,O:SPY251205P00683000,10:35:00,11:04:00,29,29.55,8,14,1.76,2.28
2025-12-04,O:SPY251205P00683000,11:24:00,11:42:00,18,20.0,1,3,1.7,2.04
2025-12-04,O:SPY251205P00683000,11:51:00,12:10:00,19,21.64,2,3,1.34,1.63
2025-12-04,O:SPY251205P00683000,12:17:00,14:16:00,119,20.15,18,20,1.34,1.61
2025-12-04,O:SPY251205P00683000,14:37:00,14:41:00,4,22.96,1,4,1.35,1.66
2025-12-04,O:SPY251205P00683000,14:46:00,15:04:00,18,21.62,4,8,1.48,1.8
2025-12-04,O:SPY251205P00683000,15:13:00,15:29:00,16,21.48,1,3,1.49,1.81
2025-12-05,O:SPY251208C00686000,09:30:00,10:01:00,31,20.78,52,55,2.31,2.79
2025-12-05,O:SPY251208C00686000,11:31:00,11:56:00,25,24.44,3,5,1.8,2.24
2025-12-05,O:SPY251208C00686000,12:07:00,13:09:00,62,21.39,2,5,1.87,2.27
2025-12-05,O:SPY251208C00686000,13:20:00,13:29:00,9,20.0,10,12,1.8,2.16
2025-12-05,O:SPY251208C00686000,14:47:00,14:57:00,10,21.29,2,5,1.55,1.88
2025-12-05,O:SPY251208C00686000,15:47:00,16:00:00,13,24.58,15,15,1.18,1.47
2025-12-05,O:SPY251208P00685000,09:38:00,11:31:00,113,20.36,1,1,1.67,2.01
2025-12-05,O:SPY251208P00685000,11:35:00,12:36:00,61,23.16,1,2,1.77,2.18
2025-12-05,O:SPY251208P00685000,13:01:00,13:21:00,20,20.16,2,2,1.29,1.55
2025-12-05,O:SPY251208P00685000,13:28:00,14:23:00,55,20.83,1,3,1.2,1.45
2025-12-05,O:SPY251208P00685000,14:27:00,15:47:00,80,21.6,8,11,1.25,1.52
2025-12-08,O:SPY251209C00687000,10:26:00,10:33:00,7,26.19,4,8,0.84,1.06
2025-12-08,O:SPY251209C00687000,11:01:00,11:23:00,22,25.81,4,12,0.62,0.78
2025-12-08,O:SPY251209C00687000,12:02:00,12:56:00,54,22.45,17,30,0.49,0.6
2025-12-08,O:SPY251209C00687000,13:58:00,14:37:00,39,21.43,1,9,0.28,0.34
2025-12-08,O:SPY251209C00687000,15:05:00,15:21:00,16,23.08,1,9,0.26,0.32
2025-12-08,O:SPY251209C00687000,15:35:00,15:59:00,24,24.0,10,16,0.25,0.31
2025-12-08,O:SPY251209P00686000,09:30:00,09:42:00,12,23.66,1,2,1.86,2.3
2025-12-08,O:SPY251209P00686000,09:45:00,10:14:00,29,20.87,301,309,2.06,2.49
2025-12-09,O:SPY251210C00685000,09:30:00,09:55:00,25,20.39,5,27,2.06,2.48
2025-12-09,O:SPY251210C00685000,10:23:00,11:16:00,53,20.35,3,13,2.26,2.72
2025-12-09,O:SPY251210P00684000,10:02:00,10:48:00,46,23.25,1,3,2.28,2.81
2025-12-09,O:SPY251210P00684000,11:11:00,12:52:00,101,21.0,1,6,2.19,2.65
2025-12-09,O:SPY251210P00684000,12:59:00,13:45:00,46,20.61,1,3,2.28,2.75
2025-12-09,O:SPY251210P00684000,13:53:00,14:44:00,51,21.92,3,23,2.19,2.67
2025-12-09,O:SPY251210P00684000,15:08:00,15:57:00,49,21.94,6,18,2.37,2.89
2025-12-10,O:SPY251211C00684000,09:34:00,11:27:00,113,21.6,8,18,2.5,3.04
2025-12-10,O:SPY251211C00684000,11:47:00,12:55:00,68,20.07,1,25,2.69,3.23
2025-12-10,O:SPY251211C00684000,13:21:00,14:00:00,39,24.05,1,1,2.91,3.61
2025-12-10,O:SPY251211C00684000,14:02:00,14:06:00,4,24.23,10,18,2.93,3.64
2025-12-10,O:SPY251211C00684000,14:25:00,14:33:00,8,25.0,6,6,3.04,3.8
2025-12-10,O:SPY251211C00684000,14:41:00,14:50:00,9,20.59,78,78,3.06,3.69
2025-12-10,O:SPY251211P00683000,09:45:00,11:02:00,77,21.36,1,5,3.23,3.92
2025-12-10,O:SPY251211P00683000,11:52:00,13:44:00,112,21.82,6,16,2.75,3.35
2025-12-10,O:SPY251211P00683000,14:06:00,14:27:00,21,24.65,2,3,2.15,2.68
2025-12-10,O:SPY251211P00683000,14:33:00,14:41:00,7,24.62,3,4,1.95,2.43
2025-12-10,O:SPY251211P00683000,15:31:00,16:08:00,37,22.22,1,5,0.72,0.88
2025-12-11,O:SPY251212C00684000,09:30:00,10:22:00,52,21.86,14,25,3.11,3.79
2025-12-11,O:SPY251212C00684000,10:48:00,11:41:00,53,21.84,8,12,3.16,3.85
2025-12-11,O:SPY251212C00684000,11:54:00,12:12:00,18,22.12,198,198,3.12,3.81
2025-12-11,O:SPY251212P00683000,09:30:00,09:49:00,19,26.09,17,18,1.84,2.32
2025-12-11,O:SPY251212P00683000,10:12:00,10:50:00,38,20.39,1,3,1.52,1.83
2025-12-11,O:SPY251212P00683000,10:58:00,11:28:00,30,24.41,2,5,1.27,1.58
2025-12-11,O:SPY251212P00683000,11:37:00,11:56:00,19,23.28,2,3,1.16,1.43
2025-12-11,O:SPY251212P00683000,12:41:00,12:57:00,16,20.97,1,3,0.62,0.75
2025-12-11,O:SPY251212P00683000,13:21:00,13:32:00,11,20.0,1,3,0.55,0.66
2025-12-11,O:SPY251212P00683000,14:37:00,15:31:00,53,21.62,2,9,0.37,0.45
2025-12-11,O:SPY251212P00683000,15:50:00,15:56:00,6,25.81,1,2,0.31,0.39
2025-12-12,O:SPY251215C00689000,09:30:00,09:37:00,7,22.09,2,4,1.63,1.99
2025-12-12,O:SPY251215C00689000,10:28:00,10:36:00,8,22.41,11,14,0.58,0.71
2025-12-12,O:SPY251215C00689000,11:21:00,11:29:00,8,23.33,1,2,0.3,0.37
2025-12-12,O:SPY251215C00689000,11:32:00,13:12:00,100,24.24,1,2,0.33,0.41
2025-12-12,O:SPY251215C00689000,15:03:00,15:05:00,2,20.0,2,2,0.1,0.12
2025-12-12,O:SPY251215C00689000,15:37:00,15:52:00,15,28.57,5,7,0.07,0.09
2025-12-12,O:SPY251215P00688000,09:30:00,10:04:00,34,24.77,262,262,2.14,2.67
2025-12-15,O:SPY251216C00685000,10:15:00,11:19:00,64,24.14,5,12,1.16,1.44
2025-12-15,O:SPY251216C00685000,11:46:00,11:52:00,6,21.52,3,4,0.79,0.96
2025-12-15,O:SPY251216C00685000,12:30:00,12:42:00,12,20.0,1,4,0.75,0.9
2025-12-15,O:SPY251216C00685000,12:50:00,13:03:00,13,21.88,12,15,0.64,0.78
2025-12-15,O:SPY251216C00685000,13:21:00,13:56:00,35,26.15,12,18,0.65,0.82
2025-12-15,O:SPY251216C00685000,14:17:00,14:58:00,41,21.88,2,2,0.64,0.78
2025-12-15,O:SPY251216C00685000,15:03:00,15:10:00,7,20.9,1,3,0.67,0.81
2025-12-15,O:SPY251216C00685000,15:44:00,15:50:00,6,23.64,1,4,0.55,0.68
2025-12-15,O:SPY251216P00684000,09:30:00,09:34:00,4,25.6,1,2,2.07,2.6
2025-12-15,O:SPY251216P00684000,09:37:00,09:39:00,2,29.91,309,312,2.14,2.78
2025-12-16,O:SPY251217C00678000,09:33:00,09:51:00,18,20.27,1,2,3.75,4.51
2025-12-16,O:SPY251217C00678000,10:03:00,10:07:00,4,22.6,1,2,3.54,4.34
2025-12-16,O:SPY251217C00678000,10:22:00,10:55:00,33,23.31,3,12,2.66,3.28
2025-12-16,O:SPY251217C00678000,11:16:00,12:02:00,46,22.22,3,7,2.16,2.64
2025-12-16,O:SPY251217C00678000,12:38:00,13:51:00,73,21.24,1,3,1.93,2.34
2025-12-16,O:SPY251217C00678000,13:55:00,15:04:00,69,25.65,64,71,1.91,2.4
2025-12-16,O:SPY251217P00677000,09:30:00,09:40:00,10,22.22,7,7,1.62,1.98
2025-12-16,O:SPY251217P00677000,09:48:00,10:17:00,29,30.06,31,37,1.63,2.12
2025-12-16,O:SPY251217P00677000,10:55:00,11:07:00,12,23.64,39,43,1.65,2.04
2025-12-16,O:SPY251217P00677000,11:51:00,12:42:00,51,20.0,51,55,1.95,2.34
2025-12-16,O:SPY251217P00677000,13:39:00,14:12:00,33,21.67,10,14,2.03,2.47
2025-12-16,O:SPY251217P00677000,15:24:00,16:13:00,49,24.53,1,2,1.06,1.32
2025-12-17,O:SPY251218C00680000,09:45:00,10:05:00,20,21.66,1,2,2.17,2.64
2025-12-17,O:SPY251218C00680000,11:50:00,12:24:00,34,24.32,2,4,0.74,0.92
2025-12-17,O:SPY251218C00680000,12:45:00,13:04:00,19,20.31,2,6,0.64,0.77
2025-12-17,O:SPY251218C00680000,14:02:00,14:53:00,51,21.05,2,10,0.38,0.46
2025-12-17,O:SPY251218C00680000,15:59:00,16:06:00,7,26.09,9,9,0.23,0.29
2025-12-17,O:SPY251218P00679000,09:30:00,09:41:00,11,22.43,12,16,2.63,3.22
2025-12-17,O:SPY251218P00679000,09:58:00,10:18:00,20,20.0,1,4,2.7,3.24
2025-12-17,O:SPY251218P00679000,10:23:00,10:26:00,3,20.15,1,2,2.63,3.16
2025-12-17,O:SPY251218P00679000,10:29:00,10:34:00,5,20.0,219,219,2.8,3.36
2025-12-18,O:SPY251219C00674000,09:30:00,10:37:00,65,27.62,42,44,4.96,6.33
2025-12-18,O:SPY251219C00674000,12:06:00,13:32:00,60,23.71,4,6,4.47,5.53
2025-12-18,O:SPY251219C00674000,14:04:00,15:34:00,66,20.22,1,5,3.56,4.28
2025-12-18,O:SPY251219P00673000,09:30:00,09:38:00,8,22.78,15,16,1.8,2.21
2025-12-18,O:SPY251219P00673000,09:56:00,10:16:00,20,20.83,2,5,1.92,2.32
2025-12-18,O:SPY251219P00673000,10:22:00,12:13:00,111,28.11,19,21,1.85,2.37
2025-12-18,O:SPY251219P00673000,12:40:00,14:34:00,112,22.93,5,7,1.57,1.93
2025-12-18,O:SPY251219P00673000,14:42:00,14:55:00,13,28.0,5,7,1.75,2.24
2025-12-18,O:SPY251219P00673000,15:06:00,16:14:00,68,20.36,1,1,1.67,2.01
2025-12-19,O:SPY251222C00677000,09:30:00,09:43:00,13,27.74,224,225,2.92,3.73
2025-12-19,O:SPY251222P00676000,09:58:00,10:26:00,28,20.63,1,2,1.26,1.52
2025-12-19,O:SPY251222P00676000,10:32:00,10:49:00,17,20.69,1,4,1.16,1.4
2025-12-19,O:SPY251222P00676000,11:29:00,11:48:00,19,21.11,1,3,0.9,1.09
2025-12-19,O:SPY251222P00676000,12:56:00,13:45:00,48,21.31,3,6,0.61,0.74
2025-12-19,O:SPY251222P00676000,14:46:00,15:44:00,58,22.92,2,2,0.48,0.59
2025-12-19,O:SPY251222P00676000,15:50:00,15:55:00,5,24.44,4,5,0.45,0.56
2025-12-22,O:SPY251223C00682000,09:33:00,11:20:00,107,20.0,1,12,2.95,3.54
2025-12-22,O:SPY251223C00682000,11:38:00,12:57:00,55,20.63,1,4,3.15,3.8
2025-12-22,O:SPY251223C00682000,14:16:00,14:37:00,15,20.21,2,72,2.87,3.45
2025-12-22,O:SPY251223P00681000,09:31:00,09:33:00,2,21.18,11,15,0.85,1.03
2025-12-22,O:SPY251223P00681000,09:54:00,10:11:00,17,28.95,5,6,0.76,0.98
2025-12-22,O:SPY251223P00681000,10:20:00,10:36:00,16,28.0,5,6,0.75,0.96
2025-12-22,O:SPY251223P00681000,12:50:00,14:05:00,67,22.86,5,14,0.35,0.43
2025-12-22,O:SPY251223P00681000,15:37:00,15:51:00,14,23.08,1,3,0.26,0.32
2025-12-23,O:SPY251224C00685000,09:30:00,09:46:00,16,20.89,8,9,1.58,1.91
2025-12-23,O:SPY251224C00685000,09:56:00,10:40:00,44,23.38,308,313,1.54,1.9
2025-12-23,O:SPY251224P00684000,09:31:00,09:32:00,1,22.09,1,5,0.86,1.05
2025-12-23,O:SPY251224P00684000,09:38:00,10:03:00,25,25.0,6,6,0.88,1.1
2025-12-23,O:SPY251224P00684000,11:51:00,12:01:00,10,20.0,1,2,0.25,0.3
2025-12-23,O:SPY251224P00684000,13:24:00,13:49:00,25,23.08,10,20,0.13,0.16
2025-12-26,O:SPY251229C00691000,09:30:00,09:35:00,5,28.03,14,15,1.32,1.69
2025-12-26,O:SPY251229C00691000,10:01:00,10:30:00,29,20.56,5,12,1.07,1.29
2025-12-26,O:SPY251229C00691000,12:08:00,14:05:00,117,21.74,5,10,0.69,0.84
2025-12-26,O:SPY251229P00690000,09:32:00,10:02:00,30,27.87,2,3,1.22,1.56
2025-12-26,O:SPY251229P00690000,10:06:00,10:15:00,9,25.0,2,2,1.32,1.65
2025-12-26,O:SPY251229P00690000,10:19:00,12:10:00,111,20.77,1,15,1.3,1.57
2025-12-26,O:SPY251229P00690000,12:26:00,13:23:00,57,23.58,1,3,1.23,1.52
2025-12-26,O:SPY251229P00690000,15:41:00,16:06:00,25,20.22,1,9,0.89,1.07
2025-12-29,O:SPY251230C00691000,09:30:00,09:36:00,6,66.0,9,9,0.5,0.83
